,question_id,poll_id,state,pollster,grade,sample_size,population,start_date,end_date,Biden,Trump
944,134995,71992,Oklahoma,SurveyMonkey,D-,2790,lv,9/28/2020,10/25/2020,40,59
945,134946,71995,Nevada,SurveyMonkey,D-,3015,rv,9/28/2020,10/25/2020,52,46
946,134998,71995,Nevada,SurveyMonkey,D-,3015,lv,9/28/2020,10/25/2020,51,48
947,134947,71996,New Mexico,SurveyMonkey,D-,2584,rv,9/28/2020,10/25/2020,53,45
948,134999,71996,New Mexico,SurveyMonkey,D-,2584,lv,9/28/2020,10/25/2020,53,45
949,134949,71998,New Hampshire,SurveyMonkey,D-,1629,rv,9/28/2020,10/25/2020,56,43
950,135001,71998,New Hampshire,SurveyMonkey,D-,1629,lv,9/28/2020,10/25/2020,55,43
951,134951,72000,North Dakota,SurveyMonkey,D-,595,rv,9/28/2020,10/25/2020,41,58
952,135003,72000,North Dakota,SurveyMonkey,D-,595,lv,9/28/2020,10/25/2020,40,59
953,134953,72002,Montana,SurveyMonkey,D-,1266,rv,9/28/2020,10/25/2020,46,52
954,135005,72002,Montana,SurveyMonkey,D-,1266,lv,9/28/2020,10/25/2020,45,53
955,134954,72003,Mississippi,SurveyMonkey,D-,1725,rv,9/28/2020,10/25/2020,43,55
956,135006,72003,Mississippi,SurveyMonkey,D-,1725,lv,9/28/2020,10/25/2020,37,62
957,134955,72004,Missouri,SurveyMonkey,D-,4314,rv,9/28/2020,10/25/2020,46,52
958,135007,72004,Missouri,SurveyMonkey,D-,4314,lv,9/28/2020,10/25/2020,45,53
959,134957,72006,Michigan,SurveyMonkey,D-,7094,rv,9/28/2020,10/25/2020,53,44
960,135009,72006,Michigan,SurveyMonkey,D-,7094,lv,9/28/2020,10/25/2020,53,45
961,134958,72007,Maine,SurveyMonkey,D-,1749,rv,9/28/2020,10/25/2020,56,42
962,135010,72007,Maine,SurveyMonkey,D-,1749,lv,9/28/2020,10/25/2020,56,42
963,134959,72008,Maryland,SurveyMonkey,D-,5456,rv,9/28/2020,10/25/2020,67,30
964,135011,72008,Maryland,SurveyMonkey,D-,5456,lv,9/28/2020,10/25/2020,67,32
965,134960,72009,Massachusetts,SurveyMonkey,D-,5310,rv,9/28/2020,10/25/2020,69,28
966,135012,72009,Massachusetts,SurveyMonkey,D-,5310,lv,9/28/2020,10/25/2020,70,28
967,134961,72010,Louisiana,SurveyMonkey,D-,2573,rv,9/28/2020,10/25/2020,42,54
968,135013,72010,Louisiana,SurveyMonkey,D-,2573,lv,9/28/2020,10/25/2020,38,59
969,134963,72012,Kansas,SurveyMonkey,D-,3143,rv,9/28/2020,10/25/2020,48,50
970,135015,72012,Kansas,SurveyMonkey,D-,3143,lv,9/28/2020,10/25/2020,47,51
971,134964,72013,Indiana,SurveyMonkey,D-,4431,rv,9/28/2020,10/25/2020,44,53
972,135016,72013,Indiana,SurveyMonkey,D-,4431,lv,9/28/2020,10/25/2020,44,54
973,134966,72015,Idaho,SurveyMonkey,D-,1679,rv,9/28/2020,10/25/2020,40,58
974,135018,72015,Idaho,SurveyMonkey,D-,1679,lv,9/28/2020,10/25/2020,40,58
975,134967,72016,Iowa,SurveyMonkey,D-,2768,rv,9/28/2020,10/25/2020,50,48
976,135019,72016,Iowa,SurveyMonkey,D-,2768,lv,9/28/2020,10/25/2020,49,49
977,134968,72017,Hawaii,SurveyMonkey,D-,1187,rv,9/28/2020,10/25/2020,63,34
978,135020,72017,Hawaii,SurveyMonkey,D-,1187,lv,9/28/2020,10/25/2020,64,34
979,134969,72018,Georgia,SurveyMonkey,D-,6564,rv,9/28/2020,10/25/2020,52,46
980,135021,72018,Georgia,SurveyMonkey,D-,6564,lv,9/28/2020,10/25/2020,50,49
981,134971,72020,Delaware,SurveyMonkey,D-,1212,rv,9/28/2020,10/25/2020,63,35
982,135023,72020,Delaware,SurveyMonkey,D-,1212,lv,9/28/2020,10/25/2020,62,36
983,134973,72022,Connecticut,SurveyMonkey,D-,3490,rv,9/28/2020,10/25/2020,63,34
984,135025,72022,Connecticut,SurveyMonkey,D-,3490,lv,9/28/2020,10/25/2020,63,35
985,134974,72023,Colorado,SurveyMonkey,D-,5714,rv,9/28/2020,10/25/2020,60,38
986,135026,72023,Colorado,SurveyMonkey,D-,5714,lv,9/28/2020,10/25/2020,59,40
987,134977,72026,Arkansas,SurveyMonkey,D-,2033,rv,9/28/2020,10/25/2020,41,57
988,135029,72026,Arkansas,SurveyMonkey,D-,2033,lv,9/28/2020,10/25/2020,39,59
989,134979,72028,Alaska,SurveyMonkey,D-,1120,rv,9/28/2020,10/25/2020,44,53
990,135031,72028,Alaska,SurveyMonkey,D-,1120,lv,9/28/2020,10/25/2020,44,54
991,134931,71980,Wisconsin,SurveyMonkey,D-,4466,rv,9/27/2020,10/25/2020,55,42
992,134983,71980,Wisconsin,SurveyMonkey,D-,4466,lv,9/27/2020,10/25/2020,55,43
993,134932,71981,Washington,SurveyMonkey,D-,7360,rv,9/27/2020,10/25/2020,61,37
994,134984,71981,Washington,SurveyMonkey,D-,7360,lv,9/27/2020,10/25/2020,61,37
995,134935,71984,Utah,SurveyMonkey,D-,2466,rv,9/27/2020,10/25/2020,46,52
996,134987,71984,Utah,SurveyMonkey,D-,2466,lv,9/27/2020,10/25/2020,45,52
997,134936,71985,Texas,SurveyMonkey,D-,14571,rv,9/27/2020,10/25/2020,49,48
998,134988,71985,Texas,SurveyMonkey,D-,14571,lv,9/27/2020,10/25/2020,48,50
999,134937,71986,Tennessee,SurveyMonkey,D-,4696,rv,9/27/2020,10/25/2020,44,54
1000,134989,71986,Tennessee,SurveyMonkey,D-,4696,lv,9/27/2020,10/25/2020,42,56
1001,134939,71988,South Carolina,SurveyMonkey,D-,4403,rv,9/27/2020,10/25/2020,46,51
1002,134991,71988,South Carolina,SurveyMonkey,D-,4403,lv,9/27/2020,10/25/2020,44,54
1003,134940,71989,Rhode Island,SurveyMonkey,D-,842,rv,9/27/2020,10/25/2020,68,30
1004,134992,71989,Rhode Island,SurveyMonkey,D-,842,lv,9/27/2020,10/25/2020,68,31
1005,134944,71993,Ohio,SurveyMonkey,D-,7598,rv,9/27/2020,10/25/2020,48,50
1006,134996,71993,Ohio,SurveyMonkey,D-,7598,lv,9/27/2020,10/25/2020,47,51
1007,134945,71994,New York,SurveyMonkey,D-,9773,rv,9/27/2020,10/25/2020,64,33
1008,134997,71994,New York,SurveyMonkey,D-,9773,lv,9/27/2020,10/25/2020,64,33
1009,134948,71997,New Jersey,SurveyMonkey,D-,6048,rv,9/27/2020,10/25/2020,60,36
1010,135000,71997,New Jersey,SurveyMonkey,D-,6048,lv,9/27/2020,10/25/2020,60,37
1011,134950,71999,Nebraska,SurveyMonkey,D-,1777,rv,9/27/2020,10/25/2020,46,51
1012,135002,71999,Nebraska,SurveyMonkey,D-,1777,lv,9/27/2020,10/25/2020,46,52
1013,134952,72001,North Carolina,SurveyMonkey,D-,7766,rv,9/27/2020,10/25/2020,53,45
1014,135004,72001,North Carolina,SurveyMonkey,D-,7766,lv,9/27/2020,10/25/2020,52,46
1015,134956,72005,Minnesota,SurveyMonkey,D-,5004,rv,9/27/2020,10/25/2020,55,42
1016,135008,72005,Minnesota,SurveyMonkey,D-,5004,lv,9/27/2020,10/25/2020,56,42
1017,134962,72011,Kentucky,SurveyMonkey,D-,3381,rv,9/27/2020,10/25/2020,42,56
1018,135014,72011,Kentucky,SurveyMonkey,D-,3381,lv,9/27/2020,10/25/2020,42,57
1019,134965,72014,Illinois,SurveyMonkey,D-,7649,rv,9/27/2020,10/25/2020,58,39
1020,135017,72014,Illinois,SurveyMonkey,D-,7649,lv,9/27/2020,10/25/2020,57,40
1021,134970,72019,Florida,SurveyMonkey,D-,14053,rv,9/27/2020,10/25/2020,50,48
1022,135022,72019,Florida,SurveyMonkey,D-,14053,lv,9/27/2020,10/25/2020,48,49
1023,134972,72021,District of Columbia,SurveyMonkey,D-,914,rv,9/27/2020,10/25/2020,86,11
1024,135024,72021,District of Columbia,SurveyMonkey,D-,914,lv,9/27/2020,10/25/2020,88,10
1025,134975,72024,California,SurveyMonkey,D-,22234,rv,9/27/2020,10/25/2020,62,35
1026,135027,72024,California,SurveyMonkey,D-,22234,lv,9/27/2020,10/25/2020,62,36
1027,134976,72025,Arizona,SurveyMonkey,D-,5568,rv,9/27/2020,10/25/2020,54,44
1028,135028,72025,Arizona,SurveyMonkey,D-,5568,lv,9/27/2020,10/25/2020,53,46
1029,134978,72027,Alabama,SurveyMonkey,D-,3122,rv,9/27/2020,10/25/2020,41,57
1030,135030,72027,Alabama,SurveyMonkey,D-,3122,lv,9/27/2020,10/25/2020,38,61
1031,134748,71890,Michigan,Gravis Marketing,C,679,lv,10/24/2020,10/24/2020,55,42
1032,135104,72063,Iowa,RABA Research,B/C,693,lv,10/21/2020,10/24/2020,50,46
1033,135108,72067,Arizona,Patinkin Research Strategies,,729,lv,10/21/2020,10/24/2020,52,45
1034,135032,72029,Maryland,Gonzales Research & Marketing Strategies Inc.,B/C,820,rv,10/19/2020,10/24/2020,58,32.9
1035,135338,72162,Montana,Montana State University Billings,B/C,546,lv,10/19/2020,10/24/2020,45,52
1036,135436,72205,New Jersey,Rutgers University,B/C,972,rv,10/18/2020,10/24/2020,59,37
1037,135437,72205,New Jersey,Rutgers University,B/C,872,lv,10/18/2020,10/24/2020,61,37
1038,135868,72411,Utah,Y2 Analytics,B/C,660,lv,10/15/2020,10/24/2020,44,51
1039,135869,72412,Arizona,Y2 Analytics,B/C,700,lv,10/15/2020,10/24/2020,50,47
1040,134756,71894,West Virginia,SurveyMonkey,D-,1250,rv,9/27/2020,10/24/2020,33,66
1041,134808,71894,West Virginia,SurveyMonkey,D-,1250,lv,9/27/2020,10/24/2020,33,66
1042,134761,71899,Utah,SurveyMonkey,D-,2434,rv,9/27/2020,10/24/2020,45,52
1043,134813,71899,Utah,SurveyMonkey,D-,2434,lv,9/27/2020,10/24/2020,45,52
1044,134763,71901,Tennessee,SurveyMonkey,D-,4642,rv,9/27/2020,10/24/2020,44,54
1045,134815,71901,Tennessee,SurveyMonkey,D-,4642,lv,9/27/2020,10/24/2020,42,56
1046,134764,71902,South Dakota,SurveyMonkey,D-,948,rv,9/27/2020,10/24/2020,43,54
1047,134816,71902,South Dakota,SurveyMonkey,D-,948,lv,9/27/2020,10/24/2020,43,55
1048,134765,71903,South Carolina,SurveyMonkey,D-,4356,rv,9/27/2020,10/24/2020,46,51
1049,134817,71903,South Carolina,SurveyMonkey,D-,4356,lv,9/27/2020,10/24/2020,45,53
1050,134766,71904,Rhode Island,SurveyMonkey,D-,835,rv,9/27/2020,10/24/2020,68,30
1051,134818,71904,Rhode Island,SurveyMonkey,D-,835,lv,9/27/2020,10/24/2020,68,31
1052,134767,71905,Pennsylvania,SurveyMonkey,D-,9903,rv,9/27/2020,10/24/2020,53,45
1053,134819,71905,Pennsylvania,SurveyMonkey,D-,9903,lv,9/27/2020,10/24/2020,52,46
1054,134769,71907,Oklahoma,SurveyMonkey,D-,2762,rv,9/27/2020,10/24/2020,41,57
1055,134821,71907,Oklahoma,SurveyMonkey,D-,2762,lv,9/27/2020,10/24/2020,40,59
1056,134770,71908,Ohio,SurveyMonkey,D-,7509,rv,9/27/2020,10/24/2020,48,49
1057,134822,71908,Ohio,SurveyMonkey,D-,7509,lv,9/27/2020,10/24/2020,48,51
1058,134772,71910,Nevada,SurveyMonkey,D-,2967,rv,9/27/2020,10/24/2020,51,47
1059,134824,71910,Nevada,SurveyMonkey,D-,2967,lv,9/27/2020,10/24/2020,50,49
1060,134773,71911,New Mexico,SurveyMonkey,D-,2545,rv,9/27/2020,10/24/2020,53,45
1061,134825,71911,New Mexico,SurveyMonkey,D-,2545,lv,9/27/2020,10/24/2020,53,45
1062,134774,71912,New Jersey,SurveyMonkey,D-,5992,rv,9/27/2020,10/24/2020,60,36
1063,134826,71912,New Jersey,SurveyMonkey,D-,5992,lv,9/27/2020,10/24/2020,60,37
1064,134775,71913,New Hampshire,SurveyMonkey,D-,1599,rv,9/27/2020,10/24/2020,56,43
1065,134827,71913,New Hampshire,SurveyMonkey,D-,1599,lv,9/27/2020,10/24/2020,55,43
1066,134777,71915,North Dakota,SurveyMonkey,D-,554,rv,9/27/2020,10/24/2020,40,58
1067,134829,71915,North Dakota,SurveyMonkey,D-,554,lv,9/27/2020,10/24/2020,40,59
1068,134778,71916,North Carolina,SurveyMonkey,D-,7620,rv,9/27/2020,10/24/2020,53,45
1069,134830,71916,North Carolina,SurveyMonkey,D-,7620,lv,9/27/2020,10/24/2020,52,46
1070,134780,71918,Mississippi,SurveyMonkey,D-,1705,rv,9/27/2020,10/24/2020,43,55
1071,134832,71918,Mississippi,SurveyMonkey,D-,1705,lv,9/27/2020,10/24/2020,37,62
1072,134782,71920,Minnesota,SurveyMonkey,D-,4988,rv,9/27/2020,10/24/2020,55,42
1073,134834,71920,Minnesota,SurveyMonkey,D-,4988,lv,9/27/2020,10/24/2020,56,42
1074,134786,71924,Massachusetts,SurveyMonkey,D-,5248,rv,9/27/2020,10/24/2020,69,28
1075,134838,71924,Massachusetts,SurveyMonkey,D-,5248,lv,9/27/2020,10/24/2020,70,28
1076,134787,71925,Louisiana,SurveyMonkey,D-,2553,rv,9/27/2020,10/24/2020,42,55
1077,134839,71925,Louisiana,SurveyMonkey,D-,2553,lv,9/27/2020,10/24/2020,38,59
1078,134788,71926,Kentucky,SurveyMonkey,D-,3331,rv,9/27/2020,10/24/2020,42,56
1079,134840,71926,Kentucky,SurveyMonkey,D-,3331,lv,9/27/2020,10/24/2020,42,57
1080,134789,71927,Kansas,SurveyMonkey,D-,3126,rv,9/27/2020,10/24/2020,47,51
1081,134841,71927,Kansas,SurveyMonkey,D-,3126,lv,9/27/2020,10/24/2020,47,52
1082,134790,71928,Indiana,SurveyMonkey,D-,4382,rv,9/27/2020,10/24/2020,44,53
1083,134842,71928,Indiana,SurveyMonkey,D-,4382,lv,9/27/2020,10/24/2020,43,54
1084,134792,71930,Idaho,SurveyMonkey,D-,1669,rv,9/27/2020,10/24/2020,40,58
1085,134844,71930,Idaho,SurveyMonkey,D-,1669,lv,9/27/2020,10/24/2020,40,58
1086,134794,71932,Hawaii,SurveyMonkey,D-,1172,rv,9/27/2020,10/24/2020,62,35
1087,134846,71932,Hawaii,SurveyMonkey,D-,1172,lv,9/27/2020,10/24/2020,64,34
1088,134796,71934,Florida,SurveyMonkey,D-,14042,rv,9/27/2020,10/24/2020,50,48
1089,134848,71934,Florida,SurveyMonkey,D-,14042,lv,9/27/2020,10/24/2020,48,49
1090,134799,71937,Connecticut,SurveyMonkey,D-,3469,rv,9/27/2020,10/24/2020,63,34
1091,134851,71937,Connecticut,SurveyMonkey,D-,3469,lv,9/27/2020,10/24/2020,63,35
1092,134800,71938,Colorado,SurveyMonkey,D-,5656,rv,9/27/2020,10/24/2020,60,38
1093,134852,71938,Colorado,SurveyMonkey,D-,5656,lv,9/27/2020,10/24/2020,59,40
1094,134802,71940,Arizona,SurveyMonkey,D-,5571,rv,9/27/2020,10/24/2020,54,44
1095,134854,71940,Arizona,SurveyMonkey,D-,5571,lv,9/27/2020,10/24/2020,53,45
1096,134803,71941,Arkansas,SurveyMonkey,D-,2020,rv,9/27/2020,10/24/2020,41,57
1097,134855,71941,Arkansas,SurveyMonkey,D-,2020,lv,9/27/2020,10/24/2020,39,59
1098,134804,71942,Alabama,SurveyMonkey,D-,3120,rv,9/27/2020,10/24/2020,41,57
1099,134856,71942,Alabama,SurveyMonkey,D-,3120,lv,9/27/2020,10/24/2020,38,61
1100,134805,71943,Alaska,SurveyMonkey,D-,1083,rv,9/27/2020,10/24/2020,45,52
1101,134857,71943,Alaska,SurveyMonkey,D-,1083,lv,9/27/2020,10/24/2020,45,53
1102,134755,71893,Wyoming,SurveyMonkey,D-,649,rv,9/26/2020,10/24/2020,31,67
1103,134807,71893,Wyoming,SurveyMonkey,D-,649,lv,9/26/2020,10/24/2020,31,67
1104,134757,71895,Wisconsin,SurveyMonkey,D-,4465,rv,9/26/2020,10/24/2020,55,42
1105,134809,71895,Wisconsin,SurveyMonkey,D-,4465,lv,9/26/2020,10/24/2020,55,43
1106,134758,71896,Washington,SurveyMonkey,D-,7371,rv,9/26/2020,10/24/2020,61,37
1107,134810,71896,Washington,SurveyMonkey,D-,7371,lv,9/26/2020,10/24/2020,61,37
1108,134759,71897,Vermont,SurveyMonkey,D-,978,rv,9/26/2020,10/24/2020,66,31
1109,134811,71897,Vermont,SurveyMonkey,D-,978,lv,9/26/2020,10/24/2020,67,30
1110,134760,71898,Virginia,SurveyMonkey,D-,6811,rv,9/26/2020,10/24/2020,56,41
1111,134812,71898,Virginia,SurveyMonkey,D-,6811,lv,9/26/2020,10/24/2020,55,43
1112,134762,71900,Texas,SurveyMonkey,D-,14490,rv,9/26/2020,10/24/2020,49,48
1113,134814,71900,Texas,SurveyMonkey,D-,14490,lv,9/26/2020,10/24/2020,48,51
1114,134768,71906,Oregon,SurveyMonkey,D-,4862,rv,9/26/2020,10/24/2020,60,38
1115,134820,71906,Oregon,SurveyMonkey,D-,4862,lv,9/26/2020,10/24/2020,61,37
1116,134771,71909,New York,SurveyMonkey,D-,9750,rv,9/26/2020,10/24/2020,64,33
1117,134823,71909,New York,SurveyMonkey,D-,9750,lv,9/26/2020,10/24/2020,64,33
1118,134776,71914,Nebraska,SurveyMonkey,D-,1748,rv,9/26/2020,10/24/2020,46,51
1119,134828,71914,Nebraska,SurveyMonkey,D-,1748,lv,9/26/2020,10/24/2020,46,52
1120,134779,71917,Montana,SurveyMonkey,D-,1227,rv,9/26/2020,10/24/2020,46,51
1121,134831,71917,Montana,SurveyMonkey,D-,1227,lv,9/26/2020,10/24/2020,46,52
1122,134781,71919,Missouri,SurveyMonkey,D-,4283,rv,9/26/2020,10/24/2020,46,52
1123,134833,71919,Missouri,SurveyMonkey,D-,4283,lv,9/26/2020,10/24/2020,45,53
1124,134783,71921,Michigan,SurveyMonkey,D-,6965,rv,9/26/2020,10/24/2020,53,44
1125,134835,71921,Michigan,SurveyMonkey,D-,6965,lv,9/26/2020,10/24/2020,53,45
1126,134784,71922,Maine,SurveyMonkey,D-,1743,rv,9/26/2020,10/24/2020,56,42
1127,134836,71922,Maine,SurveyMonkey,D-,1743,lv,9/26/2020,10/24/2020,56,42
1128,134785,71923,Maryland,SurveyMonkey,D-,5359,rv,9/26/2020,10/24/2020,67,30
1129,134837,71923,Maryland,SurveyMonkey,D-,5359,lv,9/26/2020,10/24/2020,66,32
1130,134791,71929,Illinois,SurveyMonkey,D-,7633,rv,9/26/2020,10/24/2020,58,39
1131,134843,71929,Illinois,SurveyMonkey,D-,7633,lv,9/26/2020,10/24/2020,57,40
1132,134793,71931,Iowa,SurveyMonkey,D-,2760,rv,9/26/2020,10/24/2020,50,48
1133,134845,71931,Iowa,SurveyMonkey,D-,2760,lv,9/26/2020,10/24/2020,49,49
1134,134795,71933,Georgia,SurveyMonkey,D-,6530,rv,9/26/2020,10/24/2020,52,46
1135,134847,71933,Georgia,SurveyMonkey,D-,6530,lv,9/26/2020,10/24/2020,50,49
1136,134797,71935,Delaware,SurveyMonkey,D-,1194,rv,9/26/2020,10/24/2020,63,35
1137,134849,71935,Delaware,SurveyMonkey,D-,1194,lv,9/26/2020,10/24/2020,62,36
1138,134798,71936,District of Columbia,SurveyMonkey,D-,902,rv,9/26/2020,10/24/2020,87,11
1139,134850,71936,District of Columbia,SurveyMonkey,D-,902,lv,9/26/2020,10/24/2020,89,10
1140,134801,71939,California,SurveyMonkey,D-,22268,rv,9/26/2020,10/24/2020,62,35
1141,134853,71939,California,SurveyMonkey,D-,22268,lv,9/26/2020,10/24/2020,62,36
1142,134618,71824,Pennsylvania,Gravis Marketing,C,602,lv,10/23/2020,10/23/2020,51,44
1143,134726,71877,Wisconsin,Gravis Marketing,C,677,lv,10/23/2020,10/23/2020,54,43
1144,134745,71887,Florida,YouGov,B,1228,lv,10/20/2020,10/23/2020,50,48
1145,134746,71888,Georgia,YouGov,B,1090,lv,10/20/2020,10/23/2020,49,49
1146,134747,71889,North Carolina,YouGov,B,1022,lv,10/20/2020,10/23/2020,51,47
1147,135043,72037,Nevada,"University of Nevada, Las Vegas",,802,lv,10/16/2020,10/23/2020,50,41
1148,134858,71944,Georgia,University of Georgia,B/C,1145,lv,10/14/2020,10/23/2020,46.5,46.2
1149,134620,71826,Wyoming,SurveyMonkey,D-,638,rv,9/26/2020,10/23/2020,30,67
1150,134672,71826,Wyoming,SurveyMonkey,D-,638,lv,9/26/2020,10/23/2020,31,67
1151,134621,71827,West Virginia,SurveyMonkey,D-,1223,rv,9/26/2020,10/23/2020,33,66
1152,134673,71827,West Virginia,SurveyMonkey,D-,1223,lv,9/26/2020,10/23/2020,33,66
1153,134624,71830,Vermont,SurveyMonkey,D-,969,rv,9/26/2020,10/23/2020,66,32
1154,134676,71830,Vermont,SurveyMonkey,D-,969,lv,9/26/2020,10/23/2020,67,31
1155,134625,71831,Virginia,SurveyMonkey,D-,6765,rv,9/26/2020,10/23/2020,56,41
1156,134677,71831,Virginia,SurveyMonkey,D-,6765,lv,9/26/2020,10/23/2020,55,43
1157,134626,71832,Utah,SurveyMonkey,D-,2398,rv,9/26/2020,10/23/2020,46,52
1158,134678,71832,Utah,SurveyMonkey,D-,2398,lv,9/26/2020,10/23/2020,45,52
1159,134627,71833,Texas,SurveyMonkey,D-,14436,rv,9/26/2020,10/23/2020,49,48
1160,134679,71833,Texas,SurveyMonkey,D-,14436,lv,9/26/2020,10/23/2020,47,51
1161,134628,71834,Tennessee,SurveyMonkey,D-,4565,rv,9/26/2020,10/23/2020,44,54
1162,134680,71834,Tennessee,SurveyMonkey,D-,4565,lv,9/26/2020,10/23/2020,42,56
1163,134629,71835,South Dakota,SurveyMonkey,D-,928,rv,9/26/2020,10/23/2020,43,55
1164,134681,71835,South Dakota,SurveyMonkey,D-,928,lv,9/26/2020,10/23/2020,43,55
1165,134630,71836,South Carolina,SurveyMonkey,D-,4313,rv,9/26/2020,10/23/2020,46,51
1166,134682,71836,South Carolina,SurveyMonkey,D-,4313,lv,9/26/2020,10/23/2020,45,53
1167,134631,71837,Rhode Island,SurveyMonkey,D-,820,rv,9/26/2020,10/23/2020,68,30
1168,134683,71837,Rhode Island,SurveyMonkey,D-,820,lv,9/26/2020,10/23/2020,69,30
1169,134632,71838,Pennsylvania,SurveyMonkey,D-,9777,rv,9/26/2020,10/23/2020,53,45
1170,134684,71838,Pennsylvania,SurveyMonkey,D-,9777,lv,9/26/2020,10/23/2020,52,46
1171,134635,71841,Ohio,SurveyMonkey,D-,7411,rv,9/26/2020,10/23/2020,48,49
1172,134687,71841,Ohio,SurveyMonkey,D-,7411,lv,9/26/2020,10/23/2020,48,51
1173,134638,71844,New Mexico,SurveyMonkey,D-,2519,rv,9/26/2020,10/23/2020,53,45
1174,134690,71844,New Mexico,SurveyMonkey,D-,2519,lv,9/26/2020,10/23/2020,53,45
1175,134639,71845,New Jersey,SurveyMonkey,D-,5944,rv,9/26/2020,10/23/2020,60,36
1176,134691,71845,New Jersey,SurveyMonkey,D-,5944,lv,9/26/2020,10/23/2020,60,37
1177,134641,71847,Nebraska,SurveyMonkey,D-,1704,rv,9/26/2020,10/23/2020,46,51
1178,134693,71847,Nebraska,SurveyMonkey,D-,1704,lv,9/26/2020,10/23/2020,46,52
1179,134642,71848,North Dakota,SurveyMonkey,D-,550,rv,9/26/2020,10/23/2020,40,59
1180,134694,71848,North Dakota,SurveyMonkey,D-,550,lv,9/26/2020,10/23/2020,40,59
1181,134644,71850,Montana,SurveyMonkey,D-,1210,rv,9/26/2020,10/23/2020,46,52
1182,134696,71850,Montana,SurveyMonkey,D-,1210,lv,9/26/2020,10/23/2020,45,52
1183,134645,71851,Mississippi,SurveyMonkey,D-,1674,rv,9/26/2020,10/23/2020,43,55
1184,134697,71851,Mississippi,SurveyMonkey,D-,1674,lv,9/26/2020,10/23/2020,37,62
1185,134646,71852,Missouri,SurveyMonkey,D-,4274,rv,9/26/2020,10/23/2020,45,52
1186,134698,71852,Missouri,SurveyMonkey,D-,4274,lv,9/26/2020,10/23/2020,45,53
1187,134649,71855,Maine,SurveyMonkey,D-,1779,rv,9/26/2020,10/23/2020,57,41
1188,134701,71855,Maine,SurveyMonkey,D-,1779,lv,9/26/2020,10/23/2020,56,42
1189,134650,71856,Maryland,SurveyMonkey,D-,5324,rv,9/26/2020,10/23/2020,67,30
1190,134702,71856,Maryland,SurveyMonkey,D-,5324,lv,9/26/2020,10/23/2020,66,32
1191,134653,71859,Kentucky,SurveyMonkey,D-,3300,rv,9/26/2020,10/23/2020,42,56
1192,134705,71859,Kentucky,SurveyMonkey,D-,3300,lv,9/26/2020,10/23/2020,42,57
1193,134654,71860,Kansas,SurveyMonkey,D-,3097,rv,9/26/2020,10/23/2020,47,51
1194,134706,71860,Kansas,SurveyMonkey,D-,3097,lv,9/26/2020,10/23/2020,47,52
1195,134655,71861,Indiana,SurveyMonkey,D-,4342,rv,9/26/2020,10/23/2020,44,53
1196,134707,71861,Indiana,SurveyMonkey,D-,4342,lv,9/26/2020,10/23/2020,44,54
1197,134659,71865,Hawaii,SurveyMonkey,D-,1153,rv,9/26/2020,10/23/2020,62,35
1198,134711,71865,Hawaii,SurveyMonkey,D-,1153,lv,9/26/2020,10/23/2020,63,34
1199,134660,71866,Georgia,SurveyMonkey,D-,6507,rv,9/26/2020,10/23/2020,52,46
1200,134712,71866,Georgia,SurveyMonkey,D-,6507,lv,9/26/2020,10/23/2020,50,49
1201,134661,71867,Florida,SurveyMonkey,D-,14035,rv,9/26/2020,10/23/2020,49,48
1202,134713,71867,Florida,SurveyMonkey,D-,14035,lv,9/26/2020,10/23/2020,48,49
1203,134662,71868,Delaware,SurveyMonkey,D-,1182,rv,9/26/2020,10/23/2020,63,35
1204,134714,71868,Delaware,SurveyMonkey,D-,1182,lv,9/26/2020,10/23/2020,62,36
1205,134663,71869,District of Columbia,SurveyMonkey,D-,888,rv,9/26/2020,10/23/2020,87,10
1206,134715,71869,District of Columbia,SurveyMonkey,D-,888,lv,9/26/2020,10/23/2020,89,9
1207,134665,71871,Colorado,SurveyMonkey,D-,5623,rv,9/26/2020,10/23/2020,60,38
1208,134717,71871,Colorado,SurveyMonkey,D-,5623,lv,9/26/2020,10/23/2020,59,40
1209,134666,71872,California,SurveyMonkey,D-,22491,rv,9/26/2020,10/23/2020,62,36
1210,134718,71872,California,SurveyMonkey,D-,22491,lv,9/26/2020,10/23/2020,62,36
1211,134669,71875,Alabama,SurveyMonkey,D-,3093,rv,9/26/2020,10/23/2020,41,57
1212,134721,71875,Alabama,SurveyMonkey,D-,3093,lv,9/26/2020,10/23/2020,38,61
1213,134622,71828,Wisconsin,SurveyMonkey,D-,4490,rv,9/25/2020,10/23/2020,55,42
1214,134674,71828,Wisconsin,SurveyMonkey,D-,4490,lv,9/25/2020,10/23/2020,55,43
1215,134623,71829,Washington,SurveyMonkey,D-,7382,rv,9/25/2020,10/23/2020,61,36
1216,134675,71829,Washington,SurveyMonkey,D-,7382,lv,9/25/2020,10/23/2020,62,37
1217,134633,71839,Oregon,SurveyMonkey,D-,4803,rv,9/25/2020,10/23/2020,60,38
1218,134685,71839,Oregon,SurveyMonkey,D-,4803,lv,9/25/2020,10/23/2020,61,38
1219,134634,71840,Oklahoma,SurveyMonkey,D-,2746,rv,9/25/2020,10/23/2020,41,57
1220,134686,71840,Oklahoma,SurveyMonkey,D-,2746,lv,9/25/2020,10/23/2020,40,59
